SG_UF_PROVA;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_COORDENACAO;CO_LOCAL;NO_LOCAL_PROVA
RJ;3304557;RIO DE JANEIRO;2071;F11249;ESCOLA MUNICIPAL JENNY GOMES
RJ;3304557;RIO DE JANEIRO;2072;F10376;COLÉGIO ESTADUAL ANTÔNIO PRADO JÚNIOR
RJ;3304557;RIO DE JANEIRO;2073;F12646;ESCOLA MUNICIPAL SOARES PEREIRA
RJ;3304557;RIO DE JANEIRO;2074;F10655;ESCOLA MUNICIPAL ORSINA DA FONSECA
RJ;3304557;RIO DE JANEIRO;2075;F12594;COLEGIO ESTADUAL OLAVO BILAC
RJ;3304557;RIO DE JANEIRO;2083;F10833;COLÉGIO ESTADUAL AMARO CAVALCANTI
RJ;3304557;RIO DE JANEIRO;2084;F10507;ESCOLA MUNICIPAL GEORG PFISTERER
RJ;3304557;RIO DE JANEIRO;2085;F14132;GET NAÇÃO RUBRO NEGRA
RJ;3304557;RIO DE JANEIRO;2086;F10913;COLÉGIO ESTADUAL ANDRÉ MAUROIS
RJ;3304557;RIO DE JANEIRO;2087;F10534;ESCOLA MUNICIPAL DESEMBARGADOR OSCAR TENÓRIO
RJ;3304557;RIO DE JANEIRO;2126;F12767;GET SUÍÇA
RJ;3304557;RIO DE JANEIRO;2127;F11000;COLÉGIO ESTADUAL HEITOR LIRA
RJ;3304557;RIO DE JANEIRO;2128;F12596;ESCOLA MUNICIPAL CONDE DE AGROLONGO
RJ;3304557;RIO DE JANEIRO;2129;F12719;GET CIENTISTA MÁRIO KROEFF
RJ;3304557;RIO DE JANEIRO;2130;F10706;COLÉGIO ESTADUAL PROFESSOR CLÓVIS MONTEIRO
RJ;3304557;RIO DE JANEIRO;2131;F11004;ESCOLA MUNICIPAL JOÃO BARBALHO
